date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:24	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20May%200926%2003:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:24	1314/1314	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20May%200914%2019:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:24	2831/2831	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:25	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:25	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/5d001d104818a50001b97de8/112/55dccafee4b04b8e0d7b6d4d/5ed00d40dca1f90327aa2a13/970/site.css)
15:03:25	46618/46618	---M-Z	200	added ('OK')	text/javascript	etag:%22e5618ee87570cc22c38dff0c8342c517%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-7bc1ca7ac1540c9ae96a-min.en-US.js	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-7bc1ca7ac1540c9ae96a-min.en-US.js	(from https://www.focusbuildinginspections.com/portfolio)
15:03:25	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:03:26%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664388a0d248d6574ef7b31a/1715701926214/FOCUS+BUILDING+INSPECTIONS+-+OKLAHOMA%2C+ARKANSAS%2C+KANSAS%2C+MISSOURI+-+FOOTER+IMAGE.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664388a0d248d6574ef7b31a/1715701926214/FOCUS+BUILDING+INSPECTIONS+-+OKLAHOMA,+ARKANSAS,+KANSAS,+MISSOURI+-+FOOTER+IMAGE.4126f7	(from https://www.focusbuildinginspections.com/portfolio)
15:03:26	265344/265344	---M--	200	added ('OK')	application/rss+xml	etag:W/%228e83944222cc7287dcb7d082bd136d96%22	https://www.focusbuildinginspections.com/portfolio?format=rss	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolioa409	(from https://www.focusbuildinginspections.com/portfolio)
15:03:27	102402/102402	---MCZ	200	added ('OK')	text/html	etag:W/%226b12f99b45dcdac3952990ed540fefc0--gzip%22	https://www.focusbuildinginspections.com/portfolio/732-19th-st-des-moines-ia	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/732-19th-st-des-moines-ia.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:27	135335/135335	---MCZ	200	added ('OK')	text/html	etag:W/%22d8135261fea6a52de4c3fb0862928982--gzip%22	https://www.focusbuildinginspections.com/portfolio/category/Commercial+Inspections	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/category/Commercial+Inspections.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:29	135544/135544	---MCZ	200	added ('OK')	text/html	etag:W/%22fb08c857cc9790f1c7a84e31bfa7477f--gzip%22	https://www.focusbuildinginspections.com/portfolio?author=58e00be517bffc2b387d31b2	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio9248.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:29	135391/135391	---MCZ	200	added ('OK')	text/html	etag:W/%22ae598dd041000810ef306c78f4decc39--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Property+Condition+Assessment	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Property+Condition+Assessment.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:29	135374/135374	---M-Z	200	added ('OK')	text/html	etag:W/%22b624f948634340cff4028c561d00ca64--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Property+Condition+Report	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Property+Condition+Report.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:30	135402/135402	---MCZ	200	added ('OK')	text/html	etag:W/%22ebe2579864e018e0a76c6a89c8b40595--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Building+Inspection	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Commercial+Building+Inspection.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:31	135127/135127	---MCZ	200	added ('OK')	text/html	etag:W/%2295217213f1778664e666f7270ccf9eda--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/CCPIA	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/CCPIA.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:32	135116/135116	---MCZ	200	added ('OK')	text/html	etag:W/%227bf302d5bf03a109061b67bf9feb1524--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/ASTM	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/ASTM.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:32	135481/135481	---MCZ	200	added ('OK')	text/html	etag:W/%22959595651bf265fd347dd3cc7704cc4c--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Multifamily+Dwelling+Complex	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Multifamily+Dwelling+Complex.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:33	106071/106071	---M-Z	200	added ('OK')	text/html	etag:W/%2271d669cbad6c83176e3db1dc17576c33%22	https://www.focusbuildinginspections.com/portfolio/tag/Iowa	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Iowa.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:33	72405/72405	---M-Z	200	added ('OK')	text/html	etag:W/%22af4a9d87a728db18ac329dd585f309d1--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Des+Moines	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Des+Moines.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:34	104602/104602	---MCZ	200	added ('OK')	text/html	etag:W/%22b9fc93b5b599be2d4eaf96670a6a1296--gzip%22	https://www.focusbuildinginspections.com/portfolio/917-w-danforth-rd-edmond-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/917-w-danforth-rd-edmond-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:34	135202/135202	---MCZ	200	added ('OK')	text/html	etag:W/%22e39ef7d456dc0d01ae4b730dfff43791--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Oklahoma	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Oklahoma.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:35	89693/89693	---MCZ	200	added ('OK')	text/html	etag:W/%2227524d554d131e6ceebcf15c99bc9972--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Restaurant	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Commercial+Restaurant.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:36	68900/68900	---MCZ	200	added ('OK')	text/html	etag:W/%2208c564a738fa6382b694c11bdef55f97--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Edmond	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Edmond.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:36	104000/104000	---MCZ	200	added ('OK')	text/html	etag:W/%22caa01edb723005a488ffafec34d64a4a--gzip%22	https://www.focusbuildinginspections.com/portfolio/743-19th-st-des-moines-ia	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/743-19th-st-des-moines-ia.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:37	104674/104674	---MCZ	200	added ('OK')	text/html	etag:W/%22259c782a72e59e1441fd854868892a91--gzip%22	https://www.focusbuildinginspections.com/portfolio/2515-e-broadway-st-altus-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2515-e-broadway-st-altus-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:37	93728/93728	---MCZ	200	added ('OK')	text/html	etag:W/%22eea23029942698ee0869bbebe5d7f78d--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Hotel	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Hotel.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:37	72447/72447	---M-Z	200	added ('OK')	text/html	etag:W/%22d2471c365b45797548d9a7d137c9cb7a--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Altus	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Altus.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:38	105064/105064	---MCZ	200	added ('OK')	text/html	etag:W/%222d5fdff207138ac36e8edadf408673d2--gzip%22	https://www.focusbuildinginspections.com/portfolio/2203-w-wellington-st-wagoner-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2203-w-wellington-st-wagoner-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:39	76154/76154	---MCZ	200	added ('OK')	text/html	etag:W/%22feb29087d094213a9b469b5cbe860fac--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Wagoner	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Wagoner.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:39	104765/104765	---MCZ	200	added ('OK')	text/html	etag:W/%22c8b16b7c24717dfc2c2849850e90709f--gzip%22	https://www.focusbuildinginspections.com/portfolio/706-s-13th-st-blackwell-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/706-s-13th-st-blackwell-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:40	134682/134682	---MCZ	200	added ('OK')	text/html	etag:W/%22dfa8d9d9bb0674fd7c5b98a6c285b5ee--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Medical+Building	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Commercial+Medical+Building.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:41	72473/72473	---MCZ	200	added ('OK')	text/html	etag:W/%222fdfa9360ac3bded1a9fda11d96904b3--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Blackwell	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Blackwell.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:41	104576/104576	---MCZ	200	added ('OK')	text/html	etag:W/%2216b6c626765efe0c681c1d6582b8758e--gzip%22	https://www.focusbuildinginspections.com/portfolio/4920-s-braden-ave-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/4920-s-braden-ave-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:42	79460/79460	---MCZ	200	added ('OK')	text/html	etag:W/%22d9d785b4689a302a28b2bb5ca5485d09--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Storage+Facility	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Commercial+Storage+Facility.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:42	134830/134830	---MCZ	200	added ('OK')	text/html	etag:W/%22d21bd9804820610507d0952f91a9d92a--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Tulsa	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Tulsa.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:43	103912/103912	---MCZ	200	added ('OK')	text/html	etag:W/%22bbd425ceac2dc065b187550fe4cfef3a--gzip%22	https://www.focusbuildinginspections.com/portfolio/1506-greene-st-adel-ia	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/1506-greene-st-adel-ia.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:43	68852/68852	---MCZ	200	added ('OK')	text/html	etag:W/%22c90b5eb1592069e791a91cda1610a926--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Adel	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Adel.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:44	104594/104594	---MCZ	200	added ('OK')	text/html	etag:W/%2208de131d5b862de1053c724af414a69f--gzip%22	https://www.focusbuildinginspections.com/portfolio/3920-e-91st-st-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/3920-e-91st-st-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:44	104780/104780	---MCZ	200	added ('OK')	text/html	etag:W/%22a418a5be5715210c1470046a2708f649--gzip%22	https://www.focusbuildinginspections.com/portfolio/1228-pecan-ave-pawhuska-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/1228-pecan-ave-pawhuska-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:45	68961/68961	---MCZ	200	added ('OK')	text/html	etag:W/%22a945b1ce3d24c804b9a34a7ffa96831c--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Pawhuska	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Pawhuska.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:46	105096/105096	---MCZ	200	added ('OK')	text/html	etag:W/%22edaca8de7b4c17a202f2c7890570cae1--gzip%22	https://www.focusbuildinginspections.com/portfolio/2714-se-otis-corley-dr-bentonville-ar	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2714-se-otis-corley-dr-bentonville-ar.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:46	135969/135969	---M-Z	200	added ('OK')	text/html	etag:W/%2233cfcef00c927c42c5ce0f33c342a721%22	https://www.focusbuildinginspections.com/portfolio/tag/Industrial+Manufacturing+Building	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Industrial+Manufacturing+Building.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:46	110995/110995	---M-Z	200	added ('OK')	text/html	etag:W/%225ba6f48a798d5e77d5165247f5f93e9c--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Arkansas	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Arkansas.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:47	79499/79499	---MCZ	200	added ('OK')	text/html	etag:W/%2247cac6df29453501b2706c450f342dd5--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Bentonville	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Bentonville.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:47	104494/104494	---MCZ	200	added ('OK')	text/html	etag:W/%22766ada916eeefb05524b383e72c43f21--gzip%22	https://www.focusbuildinginspections.com/portfolio/10829-e-41st-st-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/10829-e-41st-st-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:48	104474/104474	---MCZ	200	added ('OK')	text/html	etag:W/%22740d35ae4ac100f938bd4c8428e600f5--gzip%22	https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:49	135637/135637	---MCZ	200	added ('OK')	text/html	etag:W/%22a24bea3a9327cbcc4ca5f946fe1e54e1--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:49	72583/72583	---MCZ	200	added ('OK')	text/html	etag:W/%223c4522949e7623035112f14240e6f9db--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Little+Rock	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Little+Rock.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:50	104898/104898	---MCZ	200	added ('OK')	text/html	etag:W/%22af5d4ced6a217f9f83c99290838c07c0--gzip%22	https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:50	75742/75742	---MCZ	200	added ('OK')	text/html	etag:W/%229c0baa87df94ee3efa02646a2f582688--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Bixby	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Bixby.html	(from https://www.focusbuildinginspections.com/portfolio)
15:03:51	104946/104946	---MCZ	200	added ('OK')	text/html	etag:W/%22313eb2183781caa37665ab3d8c5f51bd--gzip%22	https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio)
